topic_num,document
5,Customer advised that he had requested to stop payment for a month across all loan accounts but the payments were processed yesterday after arrangements were made on 05/06.Customer requested for home loan payment to be stopped for a month but a withdrawal was processed from his savings accounts regardless.Referred customer to inbound collections to explore options for payment reversal.
5,was late on payment and we sent a SMS after she was late not prior.received payment SMS after she was late and not prior to payment.educated we don't send a message prior to payment and as gwg $78.74 to customers credit card account.
5,Customer missed the repayment date for his ANZ FREQUENT FLYER BLACK card statement because if falls on different days in a month. He seek interest waiver on the last statement.Customer complaints that the card statement due date does not fall on the same day in each monthWaived interest of 85.48 as gwg and educated customer on policy
5,passed 90 day periodcustomer missed the 90 day period to redeem rewards points after closing the cardgot hold removed so that customer can still redeem rewards
5,passed 90 day periodcustomer missed the 90 day period to redeem rewards points after closing the cardgot hold removed so that customer can still redeem rewards
5,passed 90 day periodcustomer missed the 90 day period to redeem rewards points after closing the cardgot hold removed so that customer can still redeem rewards
5,passed 90 day periodcustomer missed the 90 day period to redeem rewards points after closing the cardgot hold removed so that customer can still redeem rewards
5,"customer has called in to stop an automatic payment from her account, consultant stated that payment wasnt stopped and now customer had to call back to get a paymentcustomer has called in to stop an automatic payment from her account, consultant stated that payment wasn't stopped and now customer had to call back to get a payment reversed.apologised and educated that payment has been located on the esanda contract and will take approx 2-5business days"
5,customer is not happy that he has been charged the late payment fee and interest on his credit card  customer states that he did not receive his statement and so was not aware that he needs to make a payment  he states after his payment due date was up he received an sms advising that his payment was due  customer states that this payment should have been sent to him prior to the payment due date as a reminderrefund of late payment fee and interestapologised to the customer for the inconvenience caused as he has been charged the late payment fee and interest  advised customer that he needs to let us know that he has not received the statement so we can assist him in making the payment on time  advised that it was his responsibility to make these payments  advised we don't send sms prior to the payment due date but we will pass on feedback about the sms
5,customer is not happy that he has been charged the late payment fee and interest on his credit card  customer states that he did not receive his statement and so was not aware that he needs to make a payment  he states after his payment due date was up he received an sms advising that his payment was due  customer states that this payment should have been sent to him prior to the payment due date as a reminderrefund of late payment fee and interestapologised to the customer for the inconvenience caused as he has been charged the late payment fee and interest  advised customer that he needs to let us know that he has not received the statement so we can assist him in making the payment on time  advised that it was his responsibility to make these payments  advised we don't send sms prior to the payment due date but we will pass on feedback about the sms
